age,education,familySize,typeOfHousing,houseOwnership,householdAnnualIncome,ageOfBuilding,freqOfMoving,ageOfCustomerAccountInDays,avgDailyUsage,lateFeePayments,AvgComplaintsRaised,AvgComplaintsResolved,modeOfPayment,typeOfPlanI,typeOfPlanII,Target
47,medium,Large,2BHK-Apt,Owned,Medium,10-20yrs,6,1-2yrs,1.057100723,2,9,1,DD,Fixed,Fixed,No
38,low,Small,3BHK-Apt,Owned,Low,10-20yrs,1,>10yrs,0.698589633,1,8,6,SD,Fixed,Fixed,No
33,High,Medium,3BHK-Apt,Rented,High,20-30yrs,1,2-5yrs,3.277976547,1,5,0,Others,Fixed,Fixed,No
39,medium,Small,2BHK-Apt,Rented,Low,<10yrs,2,<1yr,1.606971568,2,9,0,Others,Variable,Variable,No
43,medium,Large,Mansion,Owned,Low,20-30yrs,3,2-5yrs,2.936516953,0,10,3,DD,Variable,Variable,No
38,High,Medium,3BHK-Apt,Rented,High,20-30yrs,4,2-5yrs,1.370902304,0,7,2,DD,Variable,Variable,No
51,medium,Medium,2BHK-Apt,Rented,Low,20-30yrs,5,<1yr,1.03117663,0,6,1,DD,Variable,Variable,No
20,medium,Large,2BHK-Apt,Owned,High,>30yrs,2,2-5yrs,0.878761642,1,10,6,DD,Variable,Variable,No
38,medium,Large,3BHK-Apt,Owned,Medium,10-20yrs,3,1-2yrs,7.229593205,1,4,2,DD,Variable,Variable,No
52,low,Medium,3BHK-Apt,Owned,Low,10-20yrs,1,1-2yrs,6.776579458,0,2,1,Others,Variable,Variable,No
39,low,Medium,3BHK-Apt,Owned,Medium,<10yrs,2,1-2yrs,9.111217745,3,0,1,Others,Variable,Variable,Yes
48,High,Small,3BHK-Apt,Owned,Medium,20-30yrs,1,>5yrs,5.402145274,1,1,0,SD,Fixed,Fixed,No
34,High,Small,5BHK-House,Rented,Low,10-20yrs,4,2-5yrs,5.485248897,2,8,7,SD,Fixed,Fixed,No
40,medium,Small,2BHK-Apt,Rented,High,20-30yrs,4,2-5yrs,2.052217729,2,4,1,PPM,Variable,Variable,Yes
40,medium,Large,1BHK-Apt,Rented,High,20-30yrs,6,2-5yrs,2.771070779,2,7,1,Others,Fixed,Fixed,Yes
44,medium,Medium,Mansion,Owned,Low,<10yrs,4,1-2yrs,5.555807756,1,9,6,Others,Variable,Variable,No
29,low,Small,3BHK-Apt,Rented,Low,10-20yrs,4,2-5yrs,4.062525678,0,10,5,SD,Fixed,Fixed,No
37,low,Small,2BHK-Apt,Rented,Medium,10-20yrs,2,1-2yrs,2.436751923,3,9,8,PPM,Variable,Variable,No
32,High,Medium,1BHK-Apt,Owned,Medium,20-30yrs,2,1-2yrs,3.0006016,4,0,0,Others,Variable,Variable,No
32,low,Medium,2BHK-Apt,Owned,Low,20-30yrs,5,1-2yrs,2.887052219,0,5,2,Others,Variable,Variable,No
38,low,Medium,Mansion,Owned,Low,10-20yrs,5,<1yr,1.735678219,0,8,2,SD,Fixed,Fixed,No
45,medium,Medium,2BHK-Apt,Owned,Low,10-20yrs,1,2-5yrs,1.267395279,2,0,0,DD,Variable,Variable,No
37,low,Medium,5BHK-House,Rented,Medium,20-30yrs,2,2-5yrs,4.307720388,0,1,0,PPM,Variable,Variable,No
45,medium,Medium,3BHK-Apt,Rented,Medium,10-20yrs,2,1-2yrs,1.984040405,2,3,0,SD,Variable,Variable,Yes
32,High,Large,3BHK-Apt,Owned,Low,20-30yrs,5,1-2yrs,2.337449238,3,9,1,Others,Fixed,Fixed,No
40,High,Small,3BHK-Apt,Owned,Low,20-30yrs,5,1-2yrs,3.049752546,3,10,7,DD,Fixed,Fixed,No
52,low,Small,2BHK-Apt,Rented,Medium,20-30yrs,3,2-5yrs,1.880637036,3,1,0,DD,Variable,Variable,Yes
34,low,Large,3BHK-Apt,Owned,High,>30yrs,8,1-2yrs,1.968878705,4,5,0,Others,Variable,Variable,No
40,High,Medium,1BHK-Apt,Owned,High,10-20yrs,2,<1yr,5.998069673,3,0,1,PPM,Variable,Variable,No
47,High,Medium,5BHK-House,Owned,High,10-20yrs,2,2-5yrs,5.383902708,0,1,0,DD,Fixed,Fixed,No
46,low,Medium,2BHK-Apt,Owned,Medium,10-20yrs,8,>5yrs,11.0087347,4,0,0,Others,Variable,Variable,No
31,low,Medium,2BHK-Apt,Owned,Medium,<10yrs,1,2-5yrs,4.339787817,4,10,3,Others,Fixed,Fixed,No
35,medium,Small,3BHK-Apt,Owned,Low,20-30yrs,8,2-5yrs,4.298979062,2,0,0,Others,Variable,Variable,Yes
25,High,Medium,1BHK-Apt,Owned,Medium,<10yrs,2,1-2yrs,1.786324508,1,10,2,PPM,Fixed,Fixed,Yes
45,medium,Large,3BHK-Apt,Owned,Low,<10yrs,5,2-5yrs,1.099780888,2,9,6,Others,Fixed,Fixed,No
29,low,Medium,2BHK-Apt,Rented,High,10-20yrs,7,1-2yrs,7.335282041,2,2,1,PPM,Fixed,Fixed,No
37,medium,Small,2BHK-Apt,Owned,High,10-20yrs,3,2-5yrs,2.414226385,2,8,0,Others,Fixed,Fixed,No
34,medium,Small,2BHK-Apt,Rented,Medium,10-20yrs,2,2-5yrs,3.916670447,1,8,6,PPM,Fixed,Fixed,No
39,High,Large,5BHK-House,Owned,High,20-30yrs,1,<1yr,7.517627723,2,6,1,SD,Variable,Variable,No
53,medium,Medium,2BHK-Apt,Owned,Medium,10-20yrs,2,<1yr,1.416361372,0,8,5,Others,Variable,Variable,Yes
51,High,Small,Mansion,Rented,Low,20-30yrs,6,>5yrs,8.138872279,0,5,4,SD,Variable,Variable,No
37,High,Medium,3BHK-Apt,Owned,High,>30yrs,2,2-5yrs,3.140014463,2,8,2,Others,Variable,Variable,No
44,medium,Medium,3BHK-Apt,Owned,Low,20-30yrs,4,2-5yrs,0.871394326,0,0,1,PPM,Variable,Variable,No
38,medium,Medium,5BHK-House,Owned,High,10-20yrs,7,1-2yrs,3.563192823,0,7,0,Others,Fixed,Fixed,No
34,medium,Small,5BHK-House,Rented,Low,10-20yrs,5,1-2yrs,0.989092758,2,10,1,PPM,Variable,Variable,No
44,low,Medium,2BHK-Apt,Owned,Medium,10-20yrs,5,1-2yrs,0.840674281,1,8,0,SD,Fixed,Fixed,Yes
52,medium,Medium,1BHK-Apt,Owned,Low,>30yrs,3,<1yr,7.729050681,2,4,3,SD,Fixed,Fixed,No
29,High,Medium,Mansion,Owned,Low,20-30yrs,8,2-5yrs,6.014151637,3,10,6,SD,Fixed,Fixed,No
35,medium,Medium,3BHK-Apt,Owned,Low,20-30yrs,7,2-5yrs,7.600808303,4,3,0,DD,Fixed,Fixed,No
41,low,Small,3BHK-Apt,Owned,Medium,10-20yrs,3,>5yrs,8.849218712,1,0,0,DD,Fixed,Fixed,No
50,medium,Large,Mansion,Rented,Low,<10yrs,1,1-2yrs,10.19115218,1,10,0,PPM,Fixed,Fixed,No
37,medium,Small,2BHK-Apt,Rented,High,20-30yrs,1,>5yrs,3.188129202,0,0,1,SD,Variable,Variable,No
34,High,Medium,2BHK-Apt,Owned,Medium,10-20yrs,2,2-5yrs,5.059223231,4,1,0,SD,Fixed,Fixed,No
36,medium,Large,2BHK-Apt,Owned,Low,<10yrs,8,1-2yrs,2.741672265,2,5,0,PPM,Fixed,Fixed,No
27,medium,Large,5BHK-House,Rented,Low,10-20yrs,3,1-2yrs,5.304502858,2,0,1,SD,Fixed,Fixed,No
44,medium,Small,3BHK-Apt,Owned,Low,10-20yrs,2,<1yr,3.514109635,4,8,1,SD,Variable,Variable,No
46,low,Small,5BHK-House,Owned,High,>30yrs,5,2-5yrs,5.513939677,1,5,0,Others,Variable,Variable,Yes
50,medium,Large,5BHK-House,Owned,Low,20-30yrs,7,1-2yrs,8.802221879,0,0,1,PPM,Fixed,Fixed,Yes
36,medium,Medium,3BHK-Apt,Owned,Medium,10-20yrs,1,2-5yrs,3.585975574,1,6,3,DD,Fixed,Fixed,No
35,medium,Medium,3BHK-Apt,Owned,High,20-30yrs,5,2-5yrs,6.157630075,3,1,0,Others,Fixed,Fixed,No
37,medium,Small,2BHK-Apt,Owned,Medium,10-20yrs,2,2-5yrs,10.38765839,2,9,1,PPM,Fixed,Fixed,Yes
38,medium,Large,1BHK-Apt,Owned,Medium,10-20yrs,6,2-5yrs,10.60586229,4,8,3,Others,Fixed,Fixed,Yes
50,low,Medium,1BHK-Apt,Owned,Medium,<10yrs,6,<1yr,8.769434027,4,2,1,SD,Variable,Variable,No
36,medium,Medium,Mansion,Owned,Medium,20-30yrs,2,1-2yrs,7.296466812,0,4,3,SD,Variable,Variable,Yes
44,medium,Large,2BHK-Apt,Rented,Medium,>30yrs,4,1-2yrs,0.355866149,3,3,0,SD,Fixed,Fixed,No
39,medium,Medium,2BHK-Apt,Owned,Medium,10-20yrs,5,2-5yrs,0.635675759,1,6,1,PPM,Variable,Variable,No
41,low,Medium,2BHK-Apt,Rented,Medium,10-20yrs,1,1-2yrs,5.419610449,1,9,8,DD,Fixed,Fixed,Yes
37,low,Medium,5BHK-House,Owned,High,20-30yrs,3,>5yrs,2.94887143,0,2,1,Others,Variable,Variable,No
45,medium,Medium,2BHK-Apt,Owned,High,10-20yrs,1,2-5yrs,6.772797812,1,1,0,DD,Variable,Variable,No
27,medium,Small,2BHK-Apt,Rented,High,>30yrs,1,1-2yrs,3.379589767,1,1,0,Others,Variable,Variable,No
43,low,Medium,2BHK-Apt,Owned,Medium,10-20yrs,1,1-2yrs,5.684978948,0,2,1,SD,Variable,Variable,Yes
49,High,Medium,Mansion,Owned,Low,10-20yrs,1,<1yr,2.664304503,3,5,3,DD,Fixed,Fixed,No
28,low,Medium,3BHK-Apt,Owned,High,10-20yrs,5,<1yr,2.07184494,0,6,3,DD,Variable,Variable,No
24,High,Large,1BHK-Apt,Owned,Medium,10-20yrs,1,1-2yrs,7.04156679,2,0,0,Others,Fixed,Fixed,No
31,High,Large,2BHK-Apt,Owned,High,20-30yrs,1,>5yrs,6.702228949,0,8,3,SD,Fixed,Fixed,No
31,medium,Medium,5BHK-House,Owned,Medium,10-20yrs,7,>10yrs,4.118250971,3,4,3,Others,Variable,Variable,No
42,low,Large,2BHK-Apt,Rented,High,20-30yrs,4,1-2yrs,4.998109876,1,6,3,SD,Variable,Variable,No
39,medium,Small,1BHK-Apt,Owned,Medium,<10yrs,1,>10yrs,5.503439588,0,4,2,SD,Fixed,Fixed,No
27,low,Medium,5BHK-House,Owned,Medium,20-30yrs,9,2-5yrs,11.56607572,0,3,1,SD,Fixed,Fixed,No
23,High,Large,1BHK-Apt,Owned,Medium,10-20yrs,5,>10yrs,4.849229381,0,2,0,PPM,Fixed,Fixed,No
48,low,Small,2BHK-Apt,Owned,Low,20-30yrs,2,2-5yrs,3.155070929,0,3,1,DD,Variable,Variable,No
55,High,Medium,2BHK-Apt,Owned,Medium,20-30yrs,6,2-5yrs,3.91055363,0,10,8,Others,Variable,Variable,Yes
27,High,Medium,2BHK-Apt,Owned,Low,20-30yrs,5,1-2yrs,1.83298568,2,8,1,DD,Variable,Variable,Yes
33,High,Small,3BHK-Apt,Owned,Low,20-30yrs,2,1-2yrs,1.865496989,2,0,0,Others,Variable,Variable,No
43,low,Medium,5BHK-House,Owned,Medium,10-20yrs,1,<1yr,9.266977247,0,9,6,SD,Variable,Variable,No
36,medium,Medium,Mansion,Rented,Medium,10-20yrs,1,1-2yrs,3.536392061,0,8,6,Others,Fixed,Fixed,No
30,High,Large,5BHK-House,Rented,Medium,>30yrs,1,<1yr,3.693479248,0,2,1,SD,Variable,Variable,No
47,medium,Small,2BHK-Apt,Owned,Medium,<10yrs,6,2-5yrs,4.404223095,0,10,6,PPM,Fixed,Fixed,Yes
45,High,Large,3BHK-Apt,Owned,Medium,10-20yrs,10,2-5yrs,11.21280146,3,7,6,PPM,Fixed,Fixed,No
28,medium,Medium,2BHK-Apt,Owned,Low,20-30yrs,1,1-2yrs,1.933574911,4,2,0,PPM,Variable,Variable,No
49,medium,Large,2BHK-Apt,Rented,Medium,20-30yrs,3,2-5yrs,11.80007297,0,4,1,SD,Variable,Variable,No
30,High,Medium,2BHK-Apt,Owned,Medium,<10yrs,7,1-2yrs,5.103383237,0,1,0,Others,Variable,Variable,No
39,medium,Medium,2BHK-Apt,Rented,Low,10-20yrs,4,2-5yrs,3.872620061,0,8,1,Others,Variable,Variable,No
47,low,Medium,3BHK-Apt,Rented,Low,>30yrs,1,2-5yrs,3.146402351,1,8,4,DD,Fixed,Fixed,No
34,medium,Large,3BHK-Apt,Owned,Low,>30yrs,7,>10yrs,1.446138372,0,10,8,PPM,Variable,Variable,No
39,low,Medium,3BHK-Apt,Rented,Medium,20-30yrs,2,>5yrs,8.160678761,0,0,1,Others,Variable,Variable,No
31,medium,Small,Mansion,Owned,Medium,20-30yrs,8,<1yr,5.018311223,0,8,7,DD,Variable,Variable,No
34,medium,Medium,5BHK-House,Owned,Medium,>30yrs,1,>5yrs,3.138175829,0,3,1,Others,Variable,Variable,No
33,medium,Medium,Mansion,Rented,Low,<10yrs,3,2-5yrs,3.996624072,3,1,0,Others,Variable,Variable,No
41,low,Medium,1BHK-Apt,Owned,High,10-20yrs,6,2-5yrs,2.332206107,3,1,0,Others,Variable,Variable,No
50,low,Large,3BHK-Apt,Owned,Medium,10-20yrs,5,>10yrs,4.022223721,0,7,5,SD,Variable,Variable,Yes
48,low,Small,5BHK-House,Owned,High,>30yrs,2,>10yrs,5.402784272,4,3,0,DD,Fixed,Fixed,No
41,medium,Small,2BHK-Apt,Owned,Medium,>30yrs,8,1-2yrs,5.906188799,1,10,5,PPM,Fixed,Fixed,No
28,low,Large,2BHK-Apt,Owned,Medium,20-30yrs,2,>10yrs,2.926355068,0,6,1,SD,Variable,Variable,No
30,low,Medium,3BHK-Apt,Rented,Medium,20-30yrs,1,>10yrs,2.244068771,0,1,0,Others,Variable,Variable,Yes
38,low,Small,Mansion,Owned,High,20-30yrs,2,2-5yrs,5.159740649,0,7,0,DD,Variable,Variable,No
40,medium,Medium,2BHK-Apt,Owned,Low,10-20yrs,2,2-5yrs,5.319179591,0,4,2,SD,Fixed,Fixed,No
49,medium,Medium,2BHK-Apt,Rented,High,<10yrs,1,1-2yrs,3.137571027,1,10,5,Others,Fixed,Fixed,No
53,medium,Large,2BHK-Apt,Owned,Medium,20-30yrs,3,<1yr,1.319956465,3,2,1,Others,Fixed,Fixed,Yes
35,medium,Large,1BHK-Apt,Rented,Medium,20-30yrs,5,2-5yrs,5.068208787,0,0,1,Others,Fixed,Fixed,No
48,High,Small,Mansion,Owned,High,20-30yrs,2,1-2yrs,7.370206189,3,8,2,Others,Variable,Variable,No
34,medium,Small,1BHK-Apt,Owned,Low,<10yrs,2,2-5yrs,6.251379855,1,1,0,Others,Variable,Variable,Yes
31,medium,Medium,5BHK-House,Owned,High,20-30yrs,4,1-2yrs,9.786255272,1,9,1,Others,Fixed,Fixed,No
52,medium,Large,2BHK-Apt,Owned,Medium,10-20yrs,1,2-5yrs,1.640454895,1,7,3,DD,Variable,Variable,No
40,low,Medium,3BHK-Apt,Owned,Medium,<10yrs,2,2-5yrs,2.975949728,0,7,3,PPM,Fixed,Fixed,No
31,medium,Large,1BHK-Apt,Owned,Low,20-30yrs,8,2-5yrs,4.042618233,1,5,4,DD,Fixed,Fixed,No
36,low,Small,3BHK-Apt,Owned,Low,20-30yrs,2,<1yr,7.655602434,0,2,1,SD,Variable,Variable,No
33,medium,Large,2BHK-Apt,Rented,Low,>30yrs,5,1-2yrs,1.324130127,0,7,3,PPM,Variable,Variable,Yes
34,medium,Large,5BHK-House,Owned,Low,20-30yrs,4,>5yrs,3.85462302,4,0,0,Others,Fixed,Fixed,No
28,High,Medium,3BHK-Apt,Owned,Medium,20-30yrs,7,>10yrs,3.369494697,1,10,6,DD,Fixed,Fixed,No
38,medium,Small,5BHK-House,Owned,Medium,20-30yrs,5,2-5yrs,7.276905527,1,10,2,Others,Variable,Variable,No
30,High,Small,3BHK-Apt,Rented,Low,10-20yrs,1,1-2yrs,3.101644553,2,1,0,SD,Fixed,Fixed,No
54,High,Medium,1BHK-Apt,Owned,Low,20-30yrs,4,1-2yrs,5.157923166,0,10,1,PPM,Fixed,Fixed,No
32,medium,Medium,3BHK-Apt,Owned,Medium,20-30yrs,3,>10yrs,2.260359775,1,8,2,Others,Variable,Variable,No
47,medium,Medium,3BHK-Apt,Owned,High,<10yrs,5,2-5yrs,7.087534476,3,8,1,Others,Fixed,Fixed,No
44,High,Medium,Mansion,Owned,High,<10yrs,6,2-5yrs,1.128834102,2,3,0,DD,Variable,Variable,No
53,medium,Medium,1BHK-Apt,Owned,Medium,10-20yrs,4,<1yr,0.850903587,0,9,1,PPM,Variable,Variable,No
40,medium,Small,1BHK-Apt,Rented,High,<10yrs,3,2-5yrs,4.024104591,1,5,1,Others,Variable,Variable,Yes
33,low,Medium,Mansion,Owned,Medium,20-30yrs,3,<1yr,1.504408967,3,5,3,Others,Fixed,Fixed,Yes
32,High,Large,2BHK-Apt,Owned,High,<10yrs,1,2-5yrs,17.01991619,0,8,5,DD,Fixed,Fixed,No
36,medium,Medium,1BHK-Apt,Owned,Medium,>30yrs,4,1-2yrs,4.262700139,0,5,3,PPM,Fixed,Fixed,No
40,low,Medium,1BHK-Apt,Owned,High,>30yrs,5,>5yrs,5.945178642,1,10,7,SD,Fixed,Fixed,Yes
32,medium,Small,2BHK-Apt,Owned,High,10-20yrs,1,2-5yrs,2.124961459,1,1,0,SD,Variable,Variable,No
39,medium,Small,3BHK-Apt,Owned,Low,20-30yrs,7,1-2yrs,17.97286214,0,5,3,DD,Fixed,Fixed,No
34,High,Large,5BHK-House,Owned,Medium,10-20yrs,1,<1yr,9.521615636,4,0,0,SD,Fixed,Fixed,No
31,medium,Large,5BHK-House,Owned,Medium,<10yrs,6,>5yrs,6.648909463,0,0,1,SD,Fixed,Fixed,Yes
34,low,Small,2BHK-Apt,Owned,Medium,<10yrs,2,1-2yrs,9.609421965,1,4,0,SD,Fixed,Fixed,No
42,High,Medium,3BHK-Apt,Rented,Low,<10yrs,3,2-5yrs,0.952742954,0,6,5,Others,Fixed,Fixed,No
34,medium,Medium,2BHK-Apt,Owned,High,<10yrs,4,2-5yrs,0.671976508,1,4,3,DD,Variable,Variable,Yes
46,High,Large,3BHK-Apt,Rented,Medium,10-20yrs,3,>10yrs,5.8790172,1,5,4,SD,Fixed,Fixed,No
33,medium,Medium,1BHK-Apt,Owned,Medium,20-30yrs,3,1-2yrs,1.380465577,0,2,0,DD,Variable,Variable,No
36,medium,Medium,Mansion,Owned,High,20-30yrs,7,2-5yrs,6.599415409,0,5,0,SD,Fixed,Fixed,Yes
28,medium,Small,2BHK-Apt,Rented,Low,10-20yrs,3,1-2yrs,4.671245181,0,4,1,Others,Variable,Variable,No
52,High,Medium,5BHK-House,Owned,Medium,10-20yrs,7,>5yrs,11.68265503,2,2,0,PPM,Variable,Variable,No
28,medium,Medium,3BHK-Apt,Rented,High,<10yrs,7,<1yr,1.656144983,3,1,0,Others,Fixed,Fixed,Yes
48,High,Large,2BHK-Apt,Owned,High,20-30yrs,3,<1yr,8.738018449,0,0,0,SD,Fixed,Fixed,Yes
56,low,Small,3BHK-Apt,Owned,High,<10yrs,1,1-2yrs,3.279727919,1,3,2,PPM,Variable,Variable,No
36,medium,Medium,5BHK-House,Rented,Medium,10-20yrs,1,2-5yrs,5.573613488,3,8,7,PPM,Variable,Variable,Yes
34,High,Small,Mansion,Owned,Medium,20-30yrs,2,<1yr,2.668828498,2,4,3,PPM,Variable,Variable,Yes
45,medium,Medium,3BHK-Apt,Owned,Medium,20-30yrs,4,2-5yrs,0.615534902,1,7,3,SD,Fixed,Fixed,Yes
39,low,Small,3BHK-Apt,Owned,Low,10-20yrs,4,2-5yrs,2.753018857,0,4,0,Others,Variable,Variable,No
35,low,Large,1BHK-Apt,Rented,High,20-30yrs,2,2-5yrs,6.233056325,4,3,0,SD,Variable,Variable,No
33,medium,Medium,2BHK-Apt,Rented,Medium,10-20yrs,5,2-5yrs,11.16685829,1,1,0,Others,Variable,Variable,Yes
34,High,Large,Mansion,Owned,Medium,20-30yrs,8,>10yrs,12.83621637,0,5,0,PPM,Variable,Variable,Yes
34,High,Medium,3BHK-Apt,Owned,Medium,20-30yrs,4,>5yrs,1.234979102,0,5,4,Others,Variable,Variable,No
37,medium,Large,3BHK-Apt,Owned,High,10-20yrs,2,1-2yrs,1.422288165,1,6,3,DD,Variable,Variable,No
26,low,Large,5BHK-House,Rented,High,<10yrs,4,<1yr,1.059166982,1,2,1,DD,Fixed,Fixed,No
37,medium,Medium,2BHK-Apt,Rented,Medium,10-20yrs,2,>5yrs,2.911546714,0,5,4,SD,Variable,Variable,Yes
52,low,Small,1BHK-Apt,Owned,Low,20-30yrs,1,1-2yrs,3.496952704,1,9,3,SD,Fixed,Fixed,Yes
56,medium,Medium,2BHK-Apt,Owned,High,<10yrs,6,>10yrs,0.415570021,0,10,7,SD,Fixed,Fixed,No
49,medium,Large,1BHK-Apt,Owned,Medium,20-30yrs,1,>5yrs,2.735770048,1,1,0,PPM,Fixed,Fixed,No
37,medium,Large,2BHK-Apt,Owned,Low,10-20yrs,5,1-2yrs,6.373273621,0,0,0,SD,Fixed,Fixed,No
52,medium,Medium,1BHK-Apt,Owned,Low,20-30yrs,6,2-5yrs,1.377344652,1,3,1,DD,Fixed,Fixed,No
37,High,Medium,3BHK-Apt,Owned,Medium,10-20yrs,1,<1yr,2.838352973,0,1,0,SD,Variable,Variable,No
35,medium,Small,5BHK-House,Owned,Medium,>30yrs,3,<1yr,5.077336729,3,0,0,SD,Fixed,Fixed,No
37,medium,Small,2BHK-Apt,Rented,Low,20-30yrs,2,>5yrs,3.346241997,4,2,1,Others,Fixed,Fixed,No
39,low,Medium,2BHK-Apt,Rented,Low,20-30yrs,6,<1yr,1.385182313,3,9,5,PPM,Fixed,Fixed,No
46,High,Medium,5BHK-House,Owned,Medium,20-30yrs,1,>5yrs,11.19492894,3,6,2,Others,Variable,Variable,No
33,medium,Large,1BHK-Apt,Rented,High,20-30yrs,10,<1yr,8.56743384,1,8,6,Others,Fixed,Fixed,No
47,High,Large,3BHK-Apt,Owned,Low,10-20yrs,1,>5yrs,8.115599333,2,4,1,SD,Variable,Variable,No
41,High,Medium,Mansion,Owned,Low,10-20yrs,1,1-2yrs,7.586406406,0,6,4,SD,Variable,Variable,Yes
52,High,Small,2BHK-Apt,Owned,Low,10-20yrs,1,2-5yrs,8.624586159,1,7,3,SD,Fixed,Fixed,Yes
47,low,Small,1BHK-Apt,Owned,Low,20-30yrs,7,1-2yrs,1.592149926,1,4,0,PPM,Fixed,Fixed,Yes
42,low,Small,2BHK-Apt,Owned,Medium,<10yrs,1,<1yr,1.278408251,1,6,2,Others,Fixed,Fixed,No
39,High,Medium,1BHK-Apt,Owned,Medium,<10yrs,7,2-5yrs,8.049988333,1,2,0,DD,Variable,Variable,Yes
44,medium,Small,2BHK-Apt,Owned,Medium,20-30yrs,4,1-2yrs,1.680881391,1,5,0,DD,Fixed,Fixed,No
21,medium,Medium,1BHK-Apt,Owned,Medium,10-20yrs,1,2-5yrs,2.497161111,0,9,7,DD,Variable,Variable,No
38,low,Small,3BHK-Apt,Rented,Low,<10yrs,3,>5yrs,11.1413612,0,10,0,DD,Variable,Variable,Yes
25,low,Medium,3BHK-Apt,Rented,Medium,20-30yrs,1,>10yrs,6.149632264,3,6,5,Others,Fixed,Fixed,Yes
40,medium,Small,5BHK-House,Owned,High,20-30yrs,2,2-5yrs,1.662302453,1,9,1,DD,Variable,Variable,No
19,low,Large,Mansion,Owned,Low,>30yrs,2,<1yr,2.346626836,0,9,1,PPM,Fixed,Fixed,No
32,High,Medium,2BHK-Apt,Owned,Medium,10-20yrs,8,2-5yrs,4.347584052,0,1,0,PPM,Variable,Variable,Yes
38,High,Small,2BHK-Apt,Owned,Low,10-20yrs,4,<1yr,0.832973582,0,10,5,SD,Variable,Variable,Yes
33,low,Large,3BHK-Apt,Owned,Medium,10-20yrs,3,2-5yrs,7.235092453,2,5,0,SD,Fixed,Fixed,Yes
43,low,Large,3BHK-Apt,Owned,High,<10yrs,3,>5yrs,5.560909989,1,4,3,Others,Variable,Variable,No
31,High,Medium,3BHK-Apt,Rented,High,20-30yrs,2,>5yrs,1.894795849,2,3,2,PPM,Fixed,Fixed,No
42,low,Large,3BHK-Apt,Owned,Medium,>30yrs,7,1-2yrs,1.593647521,1,2,0,PPM,Variable,Variable,No
36,low,Large,1BHK-Apt,Owned,Medium,20-30yrs,9,2-5yrs,18.5085769,2,8,7,DD,Fixed,Fixed,Yes
35,low,Small,2BHK-Apt,Owned,High,20-30yrs,4,2-5yrs,5.578018029,1,10,2,PPM,Variable,Variable,No
39,medium,Medium,5BHK-House,Owned,Medium,10-20yrs,1,>5yrs,9.872931433,0,6,1,SD,Variable,Variable,No
49,medium,Small,2BHK-Apt,Owned,Low,20-30yrs,2,>10yrs,5.514098805,3,2,1,DD,Fixed,Fixed,No
43,medium,Small,5BHK-House,Owned,High,20-30yrs,6,1-2yrs,5.567800689,1,4,3,Others,Variable,Variable,Yes
49,High,Small,Mansion,Owned,High,10-20yrs,4,2-5yrs,6.617575119,3,2,0,DD,Fixed,Fixed,No
34,medium,Medium,1BHK-Apt,Rented,Medium,20-30yrs,1,2-5yrs,1.693077124,1,2,1,DD,Fixed,Fixed,No
44,medium,Small,Mansion,Owned,Medium,>30yrs,2,2-5yrs,4.339487262,4,5,0,PPM,Variable,Variable,No
39,low,Small,5BHK-House,Rented,Medium,10-20yrs,7,<1yr,6.499372676,1,6,4,Others,Fixed,Fixed,Yes
64,low,Small,2BHK-Apt,Owned,High,<10yrs,7,1-2yrs,1.067214065,3,10,1,Others,Variable,Variable,No
50,medium,Medium,2BHK-Apt,Owned,Medium,10-20yrs,1,2-5yrs,8.218706851,2,9,8,SD,Variable,Variable,No
44,High,Small,5BHK-House,Owned,Low,>30yrs,1,>10yrs,1.325451154,2,8,1,PPM,Fixed,Fixed,No
39,low,Small,1BHK-Apt,Owned,Medium,20-30yrs,2,2-5yrs,2.553460105,1,2,1,PPM,Variable,Variable,No
35,low,Small,3BHK-Apt,Owned,High,20-30yrs,4,>5yrs,0.770383617,0,8,5,DD,Variable,Variable,No
38,medium,Large,1BHK-Apt,Owned,Low,>30yrs,1,2-5yrs,3.009082052,4,5,4,PPM,Variable,Variable,No
27,High,Medium,5BHK-House,Owned,Medium,20-30yrs,2,1-2yrs,2.449878667,0,6,3,Others,Fixed,Fixed,Yes
36,medium,Large,1BHK-Apt,Owned,High,20-30yrs,7,2-5yrs,1.664296459,4,8,5,Others,Fixed,Fixed,Yes
54,High,Small,1BHK-Apt,Owned,Medium,20-30yrs,1,<1yr,13.02705953,1,6,0,Others,Variable,Variable,No
63,medium,Small,1BHK-Apt,Rented,Medium,20-30yrs,7,1-2yrs,4.491430221,1,6,2,SD,Fixed,Fixed,No
42,medium,Small,5BHK-House,Owned,Low,>30yrs,8,1-2yrs,4.123791011,3,5,4,PPM,Fixed,Fixed,No
60,High,Medium,3BHK-Apt,Rented,Medium,10-20yrs,2,2-5yrs,7.760452581,3,8,7,DD,Variable,Variable,Yes
42,High,Medium,5BHK-House,Rented,Medium,10-20yrs,8,1-2yrs,8.29536988,0,0,1,Others,Variable,Variable,Yes
34,medium,Medium,2BHK-Apt,Owned,Medium,10-20yrs,1,2-5yrs,2.873370876,2,9,8,DD,Fixed,Fixed,No
32,low,Large,1BHK-Apt,Rented,Medium,10-20yrs,2,2-5yrs,0.766853118,2,1,0,Others,Variable,Variable,No
46,medium,Small,3BHK-Apt,Owned,Low,10-20yrs,5,1-2yrs,6.887905461,1,1,0,PPM,Variable,Variable,No
